ANIO,MES,DPTO_HECHO_NEW,PROV_HECHO,DIST_HECHO,UBIGEO_HECHO,P_MODALIDADES,cantidad,UBIGEO,DISTRITO,POBLACION_TOTAL,FUENTE_POBLACION,PORC_NBI,FUENTE_NBI
2022,8,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Extorsión,13,150137,Santa Anita,224675,"INEI, Censos Nacionales 2025",14.3,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Hurto,104,150137,Santa Anita,224675,"INEI, Censos Nacionales 2025",14.3,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Otros,126,150137,Santa Anita,224675,"INEI, Censos Nacionales 2025",14.3,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Robo,56,150137,Santa Anita,224675,"INEI, Censos Nacionales 2025",14.3,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Secuestro,2,150137,Santa Anita,224675,"INEI, Censos Nacionales 2025",14.3,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Violencia contra la mujer e integrantes,128,150137,Santa Anita,224675,"INEI, Censos Nacionales 2025",14.3,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,SANTA MARIA DEL MAR,150138,Violencia contra la mujer e integrantes,1,150138,Santa María del Mar,994,"INEI, Censos Nacionales 2025",12.1,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Estafa,1,150139,Santa Rosa,38377,"INEI, Censos Nacionales 2025",26.5,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Extorsión,3,150139,Santa Rosa,38377,"INEI, Censos Nacionales 2025",26.5,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Hurto,9,150139,Santa Rosa,38377,"INEI, Censos Nacionales 2025",26.5,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Otros,18,150139,Santa Rosa,38377,"INEI, Censos Nacionales 2025",26.5,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Robo,1,150139,Santa Rosa,38377,"INEI, Censos Nacionales 2025",26.5,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Violencia contra la mujer e integrantes,16,150139,Santa Rosa,38377,"INEI, Censos Nacionales 2025",26.5,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Estafa,55,150140,Santiago de Surco,401980,"INEI, Censos Nacionales 2025",3.6,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Extorsión,24,150140,Santiago de Surco,401980,"INEI, Censos Nacionales 2025",3.6,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Hurto,169,150140,Santiago de Surco,401980,"INEI, Censos Nacionales 2025",3.6,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Otros,242,150140,Santiago de Surco,401980,"INEI, Censos Nacionales 2025",3.6,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Robo,65,150140,Santiago de Surco,401980,"INEI, Censos Nacionales 2025",3.6,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Secuestro,8,150140,Santiago de Surco,401980,"INEI, Censos Nacionales 2025",3.6,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Violencia contra la mujer e integrantes,227,150140,Santiago de Surco,401980,"INEI, Censos Nacionales 2025",3.6,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Estafa,10,150141,Surquillo,119236,"INEI, Censos Nacionales 2025",6.4,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Extorsión,6,150141,Surquillo,119236,"INEI, Censos Nacionales 2025",6.4,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Hurto,47,150141,Surquillo,119236,"INEI, Censos Nacionales 2025",6.4,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Otros,92,150141,Surquillo,119236,"INEI, Censos Nacionales 2025",6.4,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Robo,16,150141,Surquillo,119236,"INEI, Censos Nacionales 2025",6.4,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Violencia contra la mujer e integrantes,61,150141,Surquillo,119236,"INEI, Censos Nacionales 2025",6.4,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Estafa,32,150142,Villa El Salvador,451546,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Extorsión,44,150142,Villa El Salvador,451546,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Hurto,109,150142,Villa El Salvador,451546,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Otros,233,150142,Villa El Salvador,451546,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Robo,130,150142,Villa El Salvador,451546,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Secuestro,1,150142,Villa El Salvador,451546,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Violencia contra la mujer e integrantes,265,150142,Villa El Salvador,451546,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Estafa,36,150143,Villa María del Triunfo,487863,"INEI, Censos Nacionales 2025",21.9,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Extorsión,29,150143,Villa María del Triunfo,487863,"INEI, Censos Nacionales 2025",21.9,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Hurto,193,150143,Villa María del Triunfo,487863,"INEI, Censos Nacionales 2025",21.9,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Otros,288,150143,Villa María del Triunfo,487863,"INEI, Censos Nacionales 2025",21.9,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Robo,174,150143,Villa María del Triunfo,487863,"INEI, Censos Nacionales 2025",21.9,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Secuestro,1,150143,Villa María del Triunfo,487863,"INEI, Censos Nacionales 2025",21.9,"INEI, Censos Nacionales 2017"
2022,8,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Violencia contra la mujer e integrantes,316,150143,Villa María del Triunfo,487863,"INEI, Censos Nacionales 2025",21.9,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,ANCON,150102,Estafa,2,150102,Ancón,78256,"INEI, Censos Nacionales 2025",21.7,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,ANCON,150102,Extorsión,4,150102,Ancón,78256,"INEI, Censos Nacionales 2025",21.7,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,ANCON,150102,Hurto,28,150102,Ancón,78256,"INEI, Censos Nacionales 2025",21.7,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,ANCON,150102,Otros,66,150102,Ancón,78256,"INEI, Censos Nacionales 2025",21.7,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,ANCON,150102,Robo,14,150102,Ancón,78256,"INEI, Censos Nacionales 2025",21.7,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,ANCON,150102,Violencia contra la mujer e integrantes,35,150102,Ancón,78256,"INEI, Censos Nacionales 2025",21.7,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,ATE,150103,Estafa,42,150103,Ate,703028,"INEI, Censos Nacionales 2025",18.0,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,ATE,150103,Extorsión,44,150103,Ate,703028,"INEI, Censos Nacionales 2025",18.0,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,ATE,150103,Hurto,230,150103,Ate,703028,"INEI, Censos Nacionales 2025",18.0,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,ATE,150103,Otros,376,150103,Ate,703028,"INEI, Censos Nacionales 2025",18.0,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,ATE,150103,Robo,127,150103,Ate,703028,"INEI, Censos Nacionales 2025",18.0,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,ATE,150103,Secuestro,1,150103,Ate,703028,"INEI, Censos Nacionales 2025",18.0,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,ATE,150103,Violencia contra la mujer e integrantes,434,150103,Ate,703028,"INEI, Censos Nacionales 2025",18.0,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Estafa,4,150104,Barranco,42986,"INEI, Censos Nacionales 2025",5.3,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Extorsión,10,150104,Barranco,42986,"INEI, Censos Nacionales 2025",5.3,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Hurto,64,150104,Barranco,42986,"INEI, Censos Nacionales 2025",5.3,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Otros,92,150104,Barranco,42986,"INEI, Censos Nacionales 2025",5.3,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Robo,28,150104,Barranco,42986,"INEI, Censos Nacionales 2025",5.3,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Violencia contra la mujer e integrantes,22,150104,Barranco,42986,"INEI, Censos Nacionales 2025",5.3,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,BREÑA,150105,Estafa,16,150105,Breña,104888,"INEI, Censos Nacionales 2025",7.7,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,BREÑA,150105,Extorsión,9,150105,Breña,104888,"INEI, Censos Nacionales 2025",7.7,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,BREÑA,150105,Hurto,89,150105,Breña,104888,"INEI, Censos Nacionales 2025",7.7,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,BREÑA,150105,Otros,87,150105,Breña,104888,"INEI, Censos Nacionales 2025",7.7,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,BREÑA,150105,Robo,39,150105,Breña,104888,"INEI, Censos Nacionales 2025",7.7,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,BREÑA,150105,Violencia contra la mujer e integrantes,72,150105,Breña,104888,"INEI, Censos Nacionales 2025",7.7,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Estafa,15,150106,Carabayllo,430807,"INEI, Censos Nacionales 2025",20.0,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Extorsión,24,150106,Carabayllo,430807,"INEI, Censos Nacionales 2025",20.0,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Hurto,109,150106,Carabayllo,430807,"INEI, Censos Nacionales 2025",20.0,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Otros,239,150106,Carabayllo,430807,"INEI, Censos Nacionales 2025",20.0,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Robo,104,150106,Carabayllo,430807,"INEI, Censos Nacionales 2025",20.0,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Violencia contra la mujer e integrantes,261,150106,Carabayllo,430807,"INEI, Censos Nacionales 2025",20.0,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Estafa,9,150107,Chaclacayo,45670,"INEI, Censos Nacionales 2025",10.9,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Extorsión,4,150107,Chaclacayo,45670,"INEI, Censos Nacionales 2025",10.9,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Hurto,19,150107,Chaclacayo,45670,"INEI, Censos Nacionales 2025",10.9,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Otros,50,150107,Chaclacayo,45670,"INEI, Censos Nacionales 2025",10.9,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Robo,11,150107,Chaclacayo,45670,"INEI, Censos Nacionales 2025",10.9,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Violencia contra la mujer e integrantes,39,150107,Chaclacayo,45670,"INEI, Censos Nacionales 2025",10.9,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Estafa,43,150108,Chorrillos,377175,"INEI, Censos Nacionales 2025",13.1,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Extorsión,31,150108,Chorrillos,377175,"INEI, Censos Nacionales 2025",13.1,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Hurto,156,150108,Chorrillos,377175,"INEI, Censos Nacionales 2025",13.1,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Otros,262,150108,Chorrillos,377175,"INEI, Censos Nacionales 2025",13.1,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Robo,166,150108,Chorrillos,377175,"INEI, Censos Nacionales 2025",13.1,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Violencia contra la mujer e integrantes,220,150108,Chorrillos,377175,"INEI, Censos Nacionales 2025",13.1,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Estafa,4,150109,Cieneguilla,50393,"INEI, Censos Nacionales 2025",24.7,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Extorsión,1,150109,Cieneguilla,50393,"INEI, Censos Nacionales 2025",24.7,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Hurto,16,150109,Cieneguilla,50393,"INEI, Censos Nacionales 2025",24.7,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Otros,22,150109,Cieneguilla,50393,"INEI, Censos Nacionales 2025",24.7,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Robo,3,150109,Cieneguilla,50393,"INEI, Censos Nacionales 2025",24.7,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Violencia contra la mujer e integrantes,18,150109,Cieneguilla,50393,"INEI, Censos Nacionales 2025",24.7,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,COMAS,150110,Estafa,33,150110,Comas,578818,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,COMAS,150110,Extorsión,62,150110,Comas,578818,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,COMAS,150110,Hurto,228,150110,Comas,578818,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,COMAS,150110,Otros,577,150110,Comas,578818,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,COMAS,150110,Robo,159,150110,Comas,578818,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,COMAS,150110,Secuestro,4,150110,Comas,578818,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,COMAS,150110,Violencia contra la mujer e integrantes,339,150110,Comas,578818,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Estafa,6,150111,El Agustino,231424,"INEI, Censos Nacionales 2025",14.6,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Extorsión,4,150111,El Agustino,231424,"INEI, Censos Nacionales 2025",14.6,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Hurto,150,150111,El Agustino,231424,"INEI, Censos Nacionales 2025",14.6,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Otros,171,150111,El Agustino,231424,"INEI, Censos Nacionales 2025",14.6,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Robo,123,150111,El Agustino,231424,"INEI, Censos Nacionales 2025",14.6,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Secuestro,1,150111,El Agustino,231424,"INEI, Censos Nacionales 2025",14.6,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Violencia contra la mujer e integrantes,149,150111,El Agustino,231424,"INEI, Censos Nacionales 2025",14.6,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Estafa,27,150112,Independencia,225078,"INEI, Censos Nacionales 2025",18.7,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Extorsión,33,150112,Independencia,225078,"INEI, Censos Nacionales 2025",18.7,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Hurto,220,150112,Independencia,225078,"INEI, Censos Nacionales 2025",18.7,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Otros,322,150112,Independencia,225078,"INEI, Censos Nacionales 2025",18.7,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Robo,190,150112,Independencia,225078,"INEI, Censos Nacionales 2025",18.7,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Violencia contra la mujer e integrantes,139,150112,Independencia,225078,"INEI, Censos Nacionales 2025",18.7,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Estafa,30,150113,Jesús María,105776,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Extorsión,13,150113,Jesús María,105776,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Hurto,92,150113,Jesús María,105776,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Otros,110,150113,Jesús María,105776,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Robo,54,150113,Jesús María,105776,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Secuestro,1,150113,Jesús María,105776,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Violencia contra la mujer e integrantes,54,150113,Jesús María,105776,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Estafa,24,150114,La Molina,151360,"INEI, Censos Nacionales 2025",2.8,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Extorsión,17,150114,La Molina,151360,"INEI, Censos Nacionales 2025",2.8,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Hurto,119,150114,La Molina,151360,"INEI, Censos Nacionales 2025",2.8,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Otros,122,150114,La Molina,151360,"INEI, Censos Nacionales 2025",2.8,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Robo,13,150114,La Molina,151360,"INEI, Censos Nacionales 2025",2.8,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Violencia contra la mujer e integrantes,71,150114,La Molina,151360,"INEI, Censos Nacionales 2025",2.8,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Estafa,24,150115,La Victoria,192325,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Extorsión,23,150115,La Victoria,192325,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Hurto,215,150115,La Victoria,192325,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Otros,198,150115,La Victoria,192325,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Robo,82,150115,La Victoria,192325,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Secuestro,1,150115,La Victoria,192325,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Violencia contra la mujer e integrantes,80,150115,La Victoria,192325,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,LIMA,150101,Estafa,128,150101,Lima,314869,"INEI, Censos Nacionales 2025",10.6,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,LIMA,150101,Extorsión,74,150101,Lima,314869,"INEI, Censos Nacionales 2025",10.6,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,LIMA,150101,Hurto,653,150101,Lima,314869,"INEI, Censos Nacionales 2025",10.6,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,LIMA,150101,Otros,1116,150101,Lima,314869,"INEI, Censos Nacionales 2025",10.6,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,LIMA,150101,Robo,386,150101,Lima,314869,"INEI, Censos Nacionales 2025",10.6,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,LIMA,150101,Secuestro,3,150101,Lima,314869,"INEI, Censos Nacionales 2025",10.6,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,LIMA,150101,Violencia contra la mujer e integrantes,690,150101,Lima,314869,"INEI, Censos Nacionales 2025",10.6,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,LINCE,150116,Estafa,18,150116,Lince,72911,"INEI, Censos Nacionales 2025",5.4,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,LINCE,150116,Extorsión,17,150116,Lince,72911,"INEI, Censos Nacionales 2025",5.4,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,LINCE,150116,Hurto,69,150116,Lince,72911,"INEI, Censos Nacionales 2025",5.4,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,LINCE,150116,Otros,70,150116,Lince,72911,"INEI, Censos Nacionales 2025",5.4,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,LINCE,150116,Robo,14,150116,Lince,72911,"INEI, Censos Nacionales 2025",5.4,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,LINCE,150116,Violencia contra la mujer e integrantes,33,150116,Lince,72911,"INEI, Censos Nacionales 2025",5.4,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Estafa,45,150117,Los Olivos,362039,"INEI, Censos Nacionales 2025",9.0,"INEI, Censos Nacionales 2017"
2022,9,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Extorsión,36,150117,Los Olivos,362039,"INEI, Censos Nacionales 2025",9.0,"INEI, Censos Nacionales 2017"
